symbol,companyName,primaryExchange,sector,calculationPrice,open,openTime,close,closeTime,high,low,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,iexRealtimePrice,iexRealtimeSize,iexLastUpdated,delayedPrice,delayedPriceTime,extendedPrice,extendedChange,extendedChangePercent,extendedPriceTime,previousClose,change,changePercent,iexMarketPercent,iexVolume,avgTotalVolume,iexBidPrice,iexBidSize,iexAskPrice,iexAskSize,marketCap,peRatio,week52High,week52Low,ytdChange
UNT,Unit Corporation,New York Stock Exchange,Energy,close,21.18,1528291809927,21.2,1528315321919,21.63,20.8,21.2,Close,"June 6, 2018",1528315321919,308579,21.22,100,1528315122013,21.2,1528315321919,21.2,0,0,1528317006576,21.06,0.14,0.00665,0.03695,11402,410657,0,0,0,0,1145782853,35.33,26.82,15.29,-0.060252968542312865
UNTY,Unity Bancorp Inc.,NASDAQ Global Market,Financial Services,close,23.15,1528291800395,22.9,1528315200464,23.4,22.9,22.9,Close,"June 6, 2018",1528315200464,6250,23.1,1,1528293803151,22.9,1528315200464,22.9,0,0,1528317006552,23.15,-0.25,-0.0108,0.00016,1,7091,0,0,0,0,245238871,,24.245,15.5,0.14399201273014767
UNVR,Univar Inc.,New York Stock Exchange,Basic Materials,close,27.76,1528291800802,28.03,1528315324806,28.03,27.46,28.03,Close,"June 6, 2018",1528315324806,512997,28.03,44,1528315197471,28.03,1528315324806,27.878,-0.152,-0.00542,1528315861194,27.74,0.29,0.01045,0.02316,11881,976305,0,0,0,0,3960671627,19.2,31.95,25.79,-0.09094293812763209
UONE,Urban One Inc.,NASDAQ Capital Market,Consumer Cyclical,close,2.25,1528291800669,2.7,1528315200390,2.8,2.155,2.7,Close,"June 6, 2018",1528315200390,120846,2.6,300,1528314943461,2.7,1528315200390,2.8,0.1,0.03704,1528317375001,2.25,0.45,0.2,0.00331,400,67116,0,0,0,0,131044740,,4.85,1.25,0.43253903040262953
UONEK,Urban One Inc.,NASDAQ Capital Market,Consumer Cyclical,close,1.9,1528291800591,2.1,1528315200292,2.2,1.9,2.1,Close,"June 6, 2018",1528315200292,29032,2.1,100,1528307159257,2.1,1528315200292,2,-0.1,-0.04762,1528205395058,1.95,0.15,0.07692,0.00372,108,54303,0,0,0,0,101923687,,2.45,1.35,0.22397882352941179
UPL,Ultra Petroleum Corp.,Nasdaq Global Select,Energy,close,1.77,1528291800147,1.81,1528315200255,1.85,1.74,1.81,Close,"June 6, 2018",1528315200255,2332720,1.82,100,1528315171437,1.81,1528315200255,1.81,0,0,1528317006584,1.77,0.04,0.0226,0.00978,22814,5048694,0,0,0,0,356666985,1.3,12.39,1.54,-0.7887006396588487
UPLD,Upland Software Inc.,NASDAQ Global Market,Technology,close,35.21,1528291800690,35.32,1528315200477,35.48,34.64,35.32,Close,"June 6, 2018",1528315200477,194543,35.32,184,1528315197648,35.32,1528315200477,35.32,0,0,1528317006577,35.15,0.17,0.00484,0.01576,3066,209269,0,0,0,0,760530196,98.11,36.37,18.5201,0.6404844858073523
UPS,United Parcel Service Inc.,New York Stock Exchange,Industrials,close,117.14,1528291906283,117.02,1528315222207,117.51,115.9,117.02,Close,"June 6, 2018",1528315222207,2697226,117,26,1528315197026,117.02,1528315222207,117,-0.02,-0.00017,1528318270047,116.81,0.21,0.0018,0.01514,40836,3295943,0,0,0,0,100834750941,18.72,135.53,101.4531,-0.03817409466951798
UQM,UQM Technologies Inc,NYSE American,Consumer Cyclical,close,0.9715,1528291800013,0.9409,1528315200042,1,0.927,0.9409,Close,"June 6, 2018",1528315200042,61350,0.96,100,1528295835905,0.9409,1528315800000,0.98,0.0391,0.04156,1528289948768,0.98,-0.0391,-0.0399,0.00163,100,110032,0,0,0,0,50940797,-6.72,1.79,0.71,-0.3139740740740741
URBN,Urban Outfitters Inc.,Nasdaq Global Select,Consumer Cyclical,close,46.52,1528291800568,46.81,1528315200428,46.91,45.75,46.81,Close,"June 6, 2018",1528315200428,2300865,46.8,100,1528315190751,46.81,1528315200428,46.81,0,0,1528317697000,46.42,0.39,0.0084,0.03585,82486,2422608,0,0,0,0,5086874905,26.9,46.81,16.1905,0.3036008928571428
URG,Ur-Energy Inc (Canada),NYSE American,Basic Materials,close,0.745,1528291800011,0.74,1528315200043,0.7649,0.7381,0.74,Close,"June 6, 2018",1528315200043,400000,0.7425,100,1528311805961,0.74,1528315800001,0.74,0,0,1528291800102,0.7482,-0.0082,-0.01096,0.00025,100,316312,0,0,0,0,108483742,74,0.7878,0.5,0.021040000000000003
URGN,UroGen Pharma Ltd.,NASDAQ Global Market,Healthcare,close,60.55,1528291800737,61.49,1528315200529,61.82,59.01,61.49,Close,"June 6, 2018",1528315200529,113636,60.35,100,1528304881792,61.49,1528315200529,60.752,-0.738,-0.012,1528315861194,60.12,1.37,0.02279,0.0044,500,115555,0,0,0,0,951495092,-26.28,69.5676,14.52,0.5786906211180123
URI,United Rentals Inc.,New York Stock Exchange,Industrials,close,164.75,1528291833856,164.85,1528315324454,165.81,163.44,164.85,Close,"June 6, 2018",1528315324454,1074432,164.83,100,1528315190380,164.85,1528315324454,165,0.15,0.00091,1528318180016,163.92,0.93,0.00567,0.11452,123044,1194241,0,0,0,0,13780906599,13.93,190.74,100.621,-0.04998157276183906
USA,Liberty All-Star Equity Fund,New York Stock Exchange,Financial Services,close,6.46,1528291809867,6.51,1528315543958,6.51,6.45,6.51,Close,"June 6, 2018",1528315543958,577295,6.495,100,1528309654942,6.51,1528315543958,6.52,0.01,0.00154,1528318561175,6.47,0.04,0.00618,0.00207,1195,724816,0,0,0,0,1241204419,,6.805,5.53,0.0920419763694951
USAC,USA Compression Partners LP Representing Limited Partner Interests,New York Stock Exchange,Energy,close,18.33,1528291809928,18.3,1528315321918,18.49,18.17,18.3,Close,"June 6, 2018",1528315321918,227707,18.31,100,1528315190365,18.3,1528315321918,18.3,0,0,1528315324281,18.36,-0.06,-0.00327,0.01967,4479,195660,0,0,0,0,1762940840,70.38,19.33,14.3,0.14547207737115758
USAK,USA Truck Inc.,Nasdaq Global Select,Industrials,close,22.95,1528291800494,22.5,1528315200290,22.95,22.05,22.5,Close,"June 6, 2018",1528315200290,86508,22.435,18,1528310286671,22.5,1528315200290,22.5,0,0,1528315210685,22.95,-0.45,-0.01961,0.00252,218,101162,0,0,0,0,187707893,112.5,29.15,6.06,0.24764565985643291
USAP,Universal Stainless & Alloy Products Inc.,Nasdaq Global Select,Basic Materials,close,26,1528291800528,25.43,1528315200498,26.43,25.1,25.43,Close,"June 6, 2018",1528315200498,91816,25.29,100,1528315030361,25.43,1528315200498,25.43,0,0,1528315211391,25.95,-0.52,-0.02004,0.02407,2210,80221,0,0,0,0,184763191,54.11,31.1995,17.3031,0.15310647377938508
USAS,Americas Silver Corporation no par value,NYSE American,Basic Materials,close,3.44,1528291800016,3.48,1528315200034,3.48,3.422,3.48,Close,"June 6, 2018",1528315200034,18660,0,0,0,3.48,1528315800000,,,,,3.43,0.05,0.01458,0,0,47238,0,0,0,0,147435813,-43.5,5.0392,2.5,-0.14266815724815726
USAT,USA Technologies Inc.,NASDAQ Global Market,Technology,close,13.9,1528291800665,13.85,1528315200510,13.95,13.475,13.85,Close,"June 6, 2018",1528315200510,690159,13.825,109,1528315184847,13.85,1528315200510,13.75,-0.1,-0.00722,1528318356555,13.85,0,0,0.05904,40747,1032511,0,0,0,0,743335968,-1385,14,4.5,0.42051282051282046
USATP,USA Technologies Inc. Preferred Stock,NASDAQ Global Market,Technology,previousclose,26.4,1527082601724,27.35,1527105600320,27.82,26.1,27.4,Previous close,"May 24, 2018",1527120000000,10,0,0,0,27.35,1527105600320,26.4,-1,-0.0365,1527082133212,27.4,0,0,0,0,589,0,0,0,0,12194726,,27.82,20.75,0.07662082514734772
USAU,U.S. Gold Corp.,NASDAQ Capital Market,Basic Materials,close,1.36,1528291800335,1.32,1528315200218,1.4,1.32,1.32,Close,"June 6, 2018",1528315200218,64935,1.33,100,1528312480045,1.32,1528315200218,1.34,0.02,0.01515,1528142400181,1.35,-0.03,-0.02222,0.00154,100,99022,0,0,0,0,22904751,,3.32,1.05,-0.20896698795180713
USB,U.S. Bancorp,New York Stock Exchange,Financial Services,close,51.39,1528291801964,51.77,1528315249615,51.91,51.17,51.77,Close,"June 6, 2018",1528315249615,7062343,51.765,100,1528315194111,51.77,1528315249615,51.77,0,0,1528317708000,51.22,0.55,0.01074,0.02467,174228,6495235,0,0,0,0,85030146797,14.54,58.5,48.49,-0.03552952103066951
USCR,U S Concrete Inc.,NASDAQ Capital Market,Basic Materials,close,61.25,1528291800320,61.35,1528315200195,62.15,60.8,61.35,Close,"June 6, 2018",1528315200195,340317,61.3,100,1528315140082,61.35,1528315200195,61.35,0,0,1528317006598,61.25,0.1,0.00163,0.03723,12670,481096,0,0,0,0,1031298960,27.51,86.35,53.3,-0.2657144976076554
USDP,USD Partners LP representing limited partner interest,New York Stock Exchange,Industrials,close,10.95,1528291800853,10.8,1528315322612,11.05,10.8,10.8,Close,"June 6, 2018",1528315322612,22173,10.85,200,1528299013587,10.8,1528315322612,,,,,10.9,-0.1,-0.00917,0.00902,200,27456,0,0,0,0,282294634,11.13,13,9,0.01775619321286579
USEG,U.S. Energy Corp.,NASDAQ Capital Market,Energy,close,1.22,1528291800338,1.2,1528315200183,1.27,1.2,1.2,Close,"June 6, 2018",1528315200183,28490,1.24,200,1528297911496,1.2,1528315200183,1.8,0.6,0.5,1527254239978,1.21,-0.01,-0.00826,0.00702,200,37075,0,0,0,0,15108978,,1.96,0.6,-0.26592871165644166
USFD,US Foods Holding Corp.,New York Stock Exchange,Consumer Defensive,close,37.5,1528291800807,37.55,1528315408082,37.65,37.28,37.55,Close,"June 6, 2018",1528315408082,1973692,37.515,100,1528315180898,37.55,1528315408082,37.55,0,0,1528315857415,37.44,0.11,0.00294,0.07473,147494,2156230,0,0,0,0,8110232657,26.44,37.55,25.431,0.1714793258426966
USG,USG Corporation,New York Stock Exchange,Basic Materials,close,41.32,1528291809930,41.3,1528315321921,41.38,41.08,41.3,Close,"June 6, 2018",1528315321921,786890,41.3,200,1528315198511,41.3,1528315321921,41.3,0,0,1528315324159,41.22,0.08,0.00194,0.01373,10804,1025858,0,0,0,0,5767654817,23.47,42.14,25.6,0.07761849686847595
USLB,Invesco Russell 1000 Low Beta Equal Weight ETF,NASDAQ Global Market,,close,31.64,1528292955185,31.7,1528315200307,31.8,31.62,31.7,Close,"June 6, 2018",1528315200307,8504,0,0,0,31.7,1528315200307,,,,,31.64,0.06,0.0019,0,0,5395,0,0,0,0,156915032,,32.32,28.67,0.016317944040294578
USLM,United States Lime & Minerals Inc.,Nasdaq Global Select,Basic Materials,close,82.57,1528291800326,83.36,1528315200456,83.5,82.57,83.36,Close,"June 6, 2018",1528315200456,3393,0,0,0,83.36,1528315200456,83.36,0,0,1528317006613,82.7,0.66,0.00798,0,0,6621,0,0,0,0,466206888,,101.4,70.56,0.07742126543221851
USLV,VelocityShares 3x Long Silver ETN,NASDAQ Global Market,,close,10.28,1528291800729,10.3,1528315200359,10.39,10.19,10.3,Close,"June 6, 2018",1528315200359,4514957,10.305,200,1528315082434,10.3,1528315200359,10.28,-0.02,-0.00194,1528317257468,9.93,0.37,0.03726,0.00234,10565,3304214,0,0,0,0,306604869,,14.96,9.03,-0.14207884297520662
USM,United States Cellular Corporation,New York Stock Exchange,Communication Services,close,36.37,1528291800903,36.36,1528315322613,36.47,36.15,36.36,Close,"June 6, 2018",1528315322613,85043,36.33,100,1528315195011,36.36,1528315322613,36.315,-0.045,-0.00124,1528315861194,36.39,-0.03,-0.00082,0.01277,1086,126614,0,0,0,0,3098484957,47.22,41.8172,32.06,-0.023644919441460834
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,NASDAQ Global Market,,close,26.3,1528305475353,26.41,1528315200341,26.3,26.199,26.41,Close,"June 6, 2018",1528315200341,4119,0,0,0,26.41,1528315200341,26.11,-0.3,-0.01136,1528290323139,26.1102,0.2998,0.01148,0,0,4239,0,0,0,0,1711368026,,28.1,24.58,0.00816664350879871
USNA,USANA Health Sciences Inc.,New York Stock Exchange,Consumer Defensive,close,117.35,1528291800908,118.4,1528315322700,119.15,117.16,118.4,Close,"June 6, 2018",1528315322700,141727,118.4,100,1528315146195,118.4,1528315322700,118.4,0,0,1528317006615,117.45,0.95,0.00809,0.11537,16351,222255,0,0,0,0,2862500323,27.53,121.15,52.8,0.5751346964643096
USOI,Credit Suisse X-Links Crude Oil Call ETN IOPV,NASDAQ Global Market,,close,28.52,1528291800601,27.39,1528315200507,27.59,27.304,27.39,Close,"June 6, 2018",1528315200507,2048,0,0,0,27.39,1528315200507,27.76,0.37,0.01351,1528113712612,27.5224,-0.1324,-0.00481,0,0,831,0,0,0,0,0,,33,21.21,0.05861515136645173
USPH,U.S. Physical Therapy Inc.,New York Stock Exchange,Healthcare,close,96.8,1528291800802,97.15,1528315323495,97.85,96.8,97.15,Close,"June 6, 2018",1528315323495,25378,97.225,21,1528315170339,97.15,1528315323495,97.15,0,0,1528317006636,96.7,0.45,0.00465,0.00926,235,55257,0,0,0,0,1230845617,45.83,97.15,56.5,0.32818162583610383
UTF,Cohen & Steers Infrastructure Fund Inc,New York Stock Exchange,Financial Services,close,22.68,1528291800911,22.72,1528315321354,22.74,22.53,22.72,Close,"June 6, 2018",1528315321354,316951,22.72,100,1528314399196,22.72,1528315321354,22.79,0.07,0.00308,1528316287785,22.62,0.1,0.00442,0.00761,2412,203924,0,0,0,0,1938465720,,24.6052,20.88,-0.0171089583306297
UTG,Reaves Utility Income Fund of Beneficial Interest,NYSE American,Financial Services,close,28.24,1528291800013,27.98,1528315200050,28.24,27.93,27.98,Close,"June 6, 2018",1528315200050,192196,27.97,64,1528314937145,27.98,1528315800000,28,0.02,0.00071,1528316484937,28.15,-0.17,-0.00604,0.01717,3300,143372,0,0,0,0,1361121879,,36.73,27.13,-0.07020223404255319
UTHR,United Therapeutics Corporation,Nasdaq Global Select,Healthcare,close,108.56,1528291800312,110.68,1528315200229,111.59,107.8,110.68,Close,"June 6, 2018",1528315200229,332382,110.6,5,1528315179028,110.68,1528315200229,110.68,0,0,1528316990469,108.5,2.18,0.02009,0.01436,4773,346695,0,0,0,0,4819452355,8.75,152.55,100.57,-0.2658123298670528
UTI,Universal Technical Institute Inc,New York Stock Exchange,Consumer Defensive,close,3.11,1528291800802,3.02,1528315461105,3.22,3.02,3.02,Close,"June 6, 2018",1528315461105,19169,3.15,100,1528313212402,3.02,1528315461105,,,,,3.13,-0.11,-0.03514,0.01565,300,12696,0,0,0,0,76060131,-4.87,3.799,2.21,0.27998605042016805
UTL,UNITIL Corporation,New York Stock Exchange,Utilities,close,48.01,1528291800802,47.99,1528315323496,48.135,47.44,47.99,Close,"June 6, 2018",1528315323496,99405,47.965,100,1528314904627,47.99,1528315323496,47.99,0,0,1528317008425,48.15,-0.16,-0.00332,0.01009,1003,42252,0,0,0,0,713190332,21.42,52.84,40.92,0.08761875109603659
UTMD,Utah Medical Products Inc.,Nasdaq Global Select,Healthcare,close,104.35,1528291800615,103.6,1528315200469,105.6,102.85,103.6,Close,"June 6, 2018",1528315200469,16601,104.55,23,1528313346567,103.6,1528315200469,103.6,0,0,1528317007512,104.1,-0.5,-0.0048,0.01518,252,11035,0,0,0,0,386483737,,109.65,67,0.31178825314918795
UTSI,UTStarcom Holdings Corp,Nasdaq Global Select,Communication Services,close,4.54,1528293960521,4.58,1528315200248,4.6,4.53,4.58,Close,"June 6, 2018",1528315200248,68170,4.59,100,1528312802214,4.58,1528315200248,4.84,0.26,0.05677,1526673981000,4.54,0.04,0.00881,0.10242,6982,45374,0,0,0,0,164391868,,6.51,1.9701,-0.2407767768595041
UTX,United Technologies Corporation,New York Stock Exchange,Industrials,close,126.57,1528291841327,126.82,1528315273123,126.82,125.85,126.82,Close,"June 6, 2018",1528315273123,2941543,126.785,200,1528315194112,126.82,1528315273123,126.82,0,0,1528317705000,125.95,0.87,0.00691,0.06935,203996,3586093,0,0,0,0,101463543000,18.25,139.24,109.1,0.0007010742648746911
UUU,Universal Security Instruments Inc.,NYSE American,Industrials,close,1.3,1528291800015,1.35,1528315200038,1.4,1.3,1.35,Close,"June 6, 2018",1528315200038,18502,0,0,0,1.35,1528315800001,1.3,-0.05,-0.03704,1528117466716,1.35,0,0,0,0,139430,0,0,0,0,3122397,,3.5,1.15,-0.2285714285714285
UUUU,Energy Fuels Inc (Canada),NYSE American,Basic Materials,close,2.13,1528291800016,2.08,1528315200041,2.16,2.06,2.08,Close,"June 6, 2018",1528315200041,1084128,2.065,300,1528314595210,2.08,1528315800000,2.05,-0.03,-0.01442,1528200664538,2.08,0,0,0.01153,12500,399155,0,0,0,0,158076233,-5.94,2.21,1.295,0.07216494845360831
UVE,UNIVERSAL INSURANCE HOLDINGS INC,New York Stock Exchange,Financial Services,close,36.3,1528291800804,36.15,1528315311232,36.85,36.1,36.15,Close,"June 6, 2018",1528315311232,153475,36.15,90,1528315156588,36.15,1528315311232,36.15,0,0,1528317007552,36.2,-0.05,-0.00138,0.03252,4991,208818,0,0,0,0,1267542778,,36.85,15.075,0.3362643418013858
UVSP,Univest Corporation of Pennsylvania,Nasdaq Global Select,Financial Services,close,28.5,1528291800588,28.75,1528315200266,28.9,28.5,28.75,Close,"June 6, 2018",1528315200266,163090,28.75,100,1528315131245,28.75,1528315200266,28.75,0,0,1528317007568,28.55,0.2,0.00701,0.01249,2037,99036,0,0,0,0,845446248,16.81,32.35,26.605,0.03923494188085489
UVV,Universal Corporation,New York Stock Exchange,Consumer Defensive,close,65.55,1528291800904,64.85,1528315322702,65.75,64.35,64.85,Close,"June 6, 2018",1528315322702,184140,64.825,100,1528315080724,64.85,1528315322702,64.85,0,0,1528317007578,65.25,-0.4,-0.00613,0.01261,2322,263411,0,0,0,0,1614761628,,68.25,45.95,0.25671619404284973
UWN,Nevada Gold & Casinos Inc.,NYSE American,Consumer Cyclical,close,2.15,1528291800016,2.14,1528315200032,2.17,2.13,2.14,Close,"June 6, 2018",1528315200032,16732,2.16,100,1528313428550,2.14,1528315800001,2.34,0.2,0.09346,1527859157404,2.139,0.001,0.00047,0.01793,300,27331,0,0,0,0,36055109,,2.856,1.87,-0.2073077777777779
UZA,United States Cellular Corporation 6.95% Senior Notes due 2060,New York Stock Exchange,Communication Services,close,25.55,1528119000858,25.6,1528315321356,25.717,25.57,25.6,Close,"June 6, 2018",1528315321356,36269,25.7,100,1528312549540,25.6,1528315321356,25.6,0,0,1528316873784,25.61,-0.01,-0.00039,0.0067,243,16482,0,0,0,0,0,,26.26,23.8,0.021965289421157632
UZB,,,,close,25.95,1528291800910,26.11,1528315321356,26.199,25.95,26.11,Close,"June 6, 2018",1528315321356,22984,26.1,100,1528309576741,26.11,1528315321356,26.11,0,0,1528316874365,26,0.11,0.00423,0.01575,362,0,0,0,0,0,0,,26.11,0,0.03882115742896135
UZC,United States Cellular Corporation 7.25% Senior Notes due 2064,New York Stock Exchange,,close,25.95,1528291800910,26.14,1528315321356,26.369,25.947,26.14,Close,"June 6, 2018",1528315321356,43924,26.23,100,1528315136231,26.14,1528315321356,26.14,0,0,1528316874383,25.89,0.25,0.00966,0.02115,929,25267,0,0,0,0,0,,27.5,24.55,0.0377998174843337
V,Visa Inc.,New York Stock Exchange,Financial Services,close,134,1528291810321,136.28,1528315329281,136.31,133.61,136.28,Close,"June 6, 2018",1528315329281,8066156,136.27,100,1528315195275,136.28,1528315329281,136.28,0,0,1528318453302,133.56,2.72,0.02037,0.05676,457835,7209380,0,0,0,0,314453013986,36.83,136.28,92.8,0.19063906725454668
VAC,Marriot Vacations Worldwide Corporation,New York Stock Exchange,Consumer Cyclical,close,121.84,1528291800808,123.17,1528315322044,123.6,121.84,123.17,Close,"June 6, 2018",1528315322044,234150,123.165,100,1528315192465,123.17,1528315322044,123.17,0,0,1528317710000,121.99,1.18,0.00967,0.04855,11368,581191,0,0,0,0,3272021519,20.67,154.14,107.58,-0.08968982859855558
VALE,VALE S.A. American Depositary Shares Each Representing one,New York Stock Exchange,Basic Materials,close,14.34,1528291862269,14.62,1528315292973,14.73,14.3,14.62,Close,"June 6, 2018",1528315292973,25261784,14.615,12,1528315197006,14.62,1528315292973,14.62,0,0,1528318499805,14.16,0.46,0.03249,0.05325,1345190,22234737,0,0,0,0,75986609204,11.16,15.24,7.65,0.15379882713947468
VALU,Value Line Inc.,NASDAQ Capital Market,Consumer Cyclical,close,20.65,1528291800192,20.17,1528315200196,21.309,19.105,20.17,Close,"June 6, 2018",1528315200196,2592,0,0,0,20.17,1528315200196,20.17,0,0,1528317007630,20.6353,-0.4653,-0.02255,0,0,5657,0,0,0,0,195611867,,22.58,13.256,0.0660221369676573
VALX,Validea Market Legends ETF,NASDAQ Global Market,,previousclose,29.99,1528205400167,29.99,1528228800371,30.33,30.33,30.17,Previous close,"June 5, 2018",1528156800000,198,0,0,0,30.33,1528315200087,,,,,30.17,0,0,0,0,293,0,0,0,0,25640880,,30.4,26.265,0.033573141486810565
VAM,The Vivaldi Opportunities Fund,New York Stock Exchange,,close,,,14.55,1528315321433,14.65,14.55,14.55,Close,"June 6, 2018",1528315321433,2340,0,0,0,14.55,1528315321433,,,,,14.6999,-0.1499,-0.0102,0,0,285,0,0,0,0,0,,14.75,14.4288,-0.009526072157930564
VAR,Varian Medical Systems Inc.,New York Stock Exchange,Healthcare,close,121.42,1528291800715,122.83,1528315207617,123.06,121.06,122.83,Close,"June 6, 2018",1528315207617,484489,122.77,100,1528315177818,122.83,1528315207617,122.823,-0.007,-6e-05,1528316034218,121.41,1.42,0.0117,0.0274,13275,785216,0,0,0,0,11239523652,30.11,130.29,95.23,0.10568089745900155
